CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/28/2016,18:30,BROOKLYN,11228,40.61914,-74.008644,"(40.61914, -74.008644)",77 STREET                       ,13 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450168,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,15:23,,,40.90126,-73.90186,"(40.90126, -73.90186)",Henry Hudson Pkwy               ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3446706,4 dr sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
05/28/2016,10:00,,,40.61443,-74.039566,"(40.61443, -74.039566)",Belt Pkwy                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3453511,4 dr sedan,4 dr sedan,,,
05/28/2016,15:18,STATEN ISLAND,10309,40.555664,-74.21351,"(40.555664, -74.21351)",ARTHUR KILL ROAD                ,ROSSVILLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3452799,4 dr sedan,,,,
05/28/2016,23:57,MANHATTAN,10002,40.71983,-73.98755,"(40.71983, -73.98755)",ESSEX STREET                    ,RIVINGTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447690,4 dr sedan,4 dr sedan,,,
05/28/2016,16:45,QUEENS,11102,40.77096,-73.92143,"(40.77096, -73.92143)",ASTORIA BOULEVARD               ,27 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3452445,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,12:20,MANHATTAN,10003,40.732964,-73.99249,"(40.732964, -73.99249)",,,61        EAST 11 STREET                ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3446861,Sedan,,,,
05/28/2016,22:36,,,40.61884,-74.1548,"(40.61884, -74.1548)",RICHMOND AVENUE                 ,ARMAND STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3452654,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,10:25,QUEENS,11364,40.751743,-73.76739,"(40.751743, -73.76739)",53 AVENUE                       ,212 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3452161,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:36,BROOKLYN,11220,40.632633,-74.01254,"(40.632633, -74.01254)",65 STREET                       ,8 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3453477,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,7:15,BROOKLYN,11233,,,,eastern parkway                 ,howard avenue,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3450481,4 dr sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
05/28/2016,14:07,MANHATTAN,10128,40.780693,-73.9466,"(40.780693, -73.9466)",EAST 92 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,3448414,Van,4 dr sedan,,,
05/28/2016,12:00,BROOKLYN,11220,40.647346,-74.007996,"(40.647346, -74.007996)",46 STREET                       ,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450434,4 dr sedan,Box Truck,,,
05/28/2016,13:50,QUEENS,11421,40.687412,-73.851456,"(40.687412, -73.851456)",ATLANTIC AVENUE                 ,91 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,View Obstructed/Limited,,,,3451317,4 dr sedan,4 dr sedan,,,
05/28/2016,23:00,,,40.61443,-74.039566,"(40.61443, -74.039566)",Belt Pkwy                       ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3447290,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
05/28/2016,15:00,,,,,,BELT PKWY                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446556,4 dr sedan,4 dr sedan,,,
05/28/2016,21:50,BRONX,10468,40.857418,-73.899956,"(40.857418, -73.899956)",EAST 183 STREET                 ,GRAND CONCOURSE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3449236,4 dr sedan,,,,
05/28/2016,18:30,QUEENS,11434,40.68012,-73.76241,"(40.68012, -73.76241)",,,130-35    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446837,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,14:40,MANHATTAN,10028,40.776875,-73.94938,"(40.776875, -73.94938)",EAST 86 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,3454362,4 dr sedan,,,,
05/28/2016,10:30,BROOKLYN,11207,40.676952,-73.888596,"(40.676952, -73.888596)",ATLANTIC AVENUE                 ,BARBEY STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3450604,2 dr sedan,Box Truck,,,
05/28/2016,1:50,BRONX,10474,40.80801,-73.88961,"(40.80801, -73.88961)",TIFFANY STREET                  ,EAST BAY AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3448986,4 dr sedan,4 dr sedan,,,
05/28/2016,13:00,,,40.665565,-73.98932,"(40.665565, -73.98932)",15 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3450786,Bike,,,,
05/28/2016,21:00,MANHATTAN,10013,40.71755,-73.99932,"(40.71755, -73.99932)",CANAL STREET                    ,BAXTER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447610,4 dr sedan,4 dr sedan,,,
05/28/2016,11:22,MANHATTAN,10019,40.765034,-73.97476,"(40.765034, -73.97476)",,,40        CENTRAL PARK SOUTH            ,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,3446871,4 dr sedan,Bike,,,
05/28/2016,12:40,QUEENS,11419,40.68514,-73.8206,"(40.68514, -73.8206)",122 STREET                      ,107 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3451715,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,0:05,MANHATTAN,10006,40.710876,-74.01439,"(40.710876, -74.01439)",WEST STREET                     ,LIBERTY STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3447545,4 dr sedan,4 dr sedan,,,
05/28/2016,3:35,,,40.82111,-73.92749,"(40.82111, -73.92749)",WALTON AVENUE                   ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3453175,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,17:30,,,40.66049,-73.962814,"(40.66049, -73.962814)",OCEAN AVENUE                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450347,Pick-up Truck,Sedan,,,
05/28/2016,12:00,,,40.76622,-73.781006,"(40.76622, -73.781006)",Clearview Expy                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3447376,4 dr sedan,4 dr sedan,,,
05/28/2016,19:45,,,40.607857,-74.121086,"(40.607857, -74.121086)",,,778       MANOR ROAD                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3446842,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
05/28/2016,13:30,QUEENS,11377,40.753006,-73.90981,"(40.753006, -73.90981)",,,51-30     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446810,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,11:18,BROOKLYN,11207,40.677467,-73.89558,"(40.677467, -73.89558)",,,2685      FULTON STREET                 ,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,3446770,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,0:00,MANHATTAN,10031,40.827946,-73.95005,"(40.827946, -73.95005)",,,634       WEST 147 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446906,4 dr sedan,UNK,,,
05/28/2016,9:30,QUEENS,11355,40.743866,-73.82568,"(40.743866, -73.82568)",MAIN STREET                     ,59 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3451998,4 dr sedan,4 dr sedan,,,
05/28/2016,0:25,MANHATTAN,10022,40.759983,-73.964806,"(40.759983, -73.964806)",2 AVENUE                        ,EAST 58 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3448114,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,2:22,BRONX,10453,40.852146,-73.91741,"(40.852146, -73.91741)",WEST TREMONT AVENUE             ,PHELAN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446550,4 dr sedan,4 dr sedan,,,
05/28/2016,12:10,BRONX,10458,40.854412,-73.888565,"(40.854412, -73.888565)",,,2349      ARTHUR AVENUE                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3446737,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,12:56,,,40.69731,-73.932274,"(40.69731, -73.932274)",BUSHWICK AVENUE                 ,,,1,0,0,0,0,0,1,0,Unsafe Speed,Driver Inattention/Distraction,,,,3450946,4 dr sedan,4 dr sedan,,,
05/28/2016,6:00,,,40.755516,-73.961105,"(40.755516, -73.961105)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492627,2 dr sedan,Van,,,
05/28/2016,19:30,BROOKLYN,11212,40.654587,-73.90787,"(40.654587, -73.90787)",LINDEN BOULEVARD                ,CHESTER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3484693,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,15:12,STATEN ISLAND,10304,40.61364,-74.08482,"(40.61364, -74.08482)",,,545       TARGEE STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447427,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,20:15,BROOKLYN,11238,40.67983,-73.9583,"(40.67983, -73.9583)",ATLANTIC AVENUE                 ,CLASSON AVENUE,,1,0,0,0,1,0,0,0,Physical Disability,,,,,4023699,Bike,,,,
05/28/2016,3:19,BRONX,10458,,,,EAST FORDHAM ROAD               ,SOUTHERN BOULEVARD,,1,0,0,0,0,0,1,0,Brakes Defective,,,,,3449615,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,11:45,MANHATTAN,10025,40.794827,-73.97624,"(40.794827, -73.97624)",RIVERSIDE DRIVE                 ,WEST 94 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3457570,4 dr sedan,Carry All,,,
05/28/2016,20:10,BROOKLYN,11224,40.57507,-73.985886,"(40.57507, -73.985886)",,,1904      SURF AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3447273,4 dr sedan,,,,
05/28/2016,22:50,QUEENS,11420,40.666862,-73.8045,"(40.666862, -73.8045)",NORTH CONDUIT AVENUE            ,134 PLACE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3451720,4 dr sedan,4 dr sedan,,,
05/28/2016,7:00,STATEN ISLAND,10310,40.634197,-74.12821,"(40.634197, -74.12821)",,,95        RECTOR STREET                 ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3447426,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,18:45,BROOKLYN,11207,40.68067,-73.885826,"(40.68067, -73.885826)",ARLINGTON AVENUE                ,CLEVELAND STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3450605,4 dr sedan,ELECT,,,
05/28/2016,10:35,,,40.69958,-73.9278,"(40.69958, -73.9278)",CENTRAL AVENUE                  ,WILLOUGHBY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450945,4 dr sedan,,,,
05/28/2016,12:00,STATEN ISLAND,10309,40.52114,-74.21724,"(40.52114, -74.21724)",,,6420      AMBOY ROAD                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3446854,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,9:45,BROOKLYN,11229,40.607693,-73.960915,"(40.607693, -73.960915)",KINGS HIGHWAY                   ,EAST 12 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453383,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,13:57,BRONX,10454,40.807556,-73.919235,"(40.807556, -73.919235)",BROOK AVENUE                    ,EAST 138 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3448912,PK,Bike,,,
05/28/2016,16:50,QUEENS,11354,40.763958,-73.8088,"(40.763958, -73.8088)",,,156-44    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3446813,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,15:30,,,40.763416,-73.92844,"(40.763416, -73.92844)",CRESCENT STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452441,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:00,QUEENS,11372,40.75654,-73.873505,"(40.75654, -73.873505)",,,33-07     JUNCTION BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3452510,4 dr sedan,4 dr sedan,,,
05/28/2016,11:30,BROOKLYN,11220,40.64311,-74.016075,"(40.64311, -74.016075)",56 STREET                       ,4 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3450428,4 dr sedan,,,,
05/28/2016,21:30,QUEENS,11385,40.706245,-73.89801,"(40.706245, -73.89801)",STIER PLACE                     ,PUTNAM AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3451492,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,12:30,,,40.66384,-73.8784,"(40.66384, -73.8784)",LINDEN BOULEVARD                ,,,1,0,0,0,1,0,0,0,Unspecified,,,,,3450600,Bike,,,,
05/28/2016,16:30,,,40.876785,-73.87446,"(40.876785, -73.87446)",,,HULL AVENUE                             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446986,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,20:30,,,40.725933,-73.90073,"(40.725933, -73.90073)",Long Island Expy                ,,,6,0,0,0,0,0,6,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3454080,4 dr sedan,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,
05/28/2016,17:25,QUEENS,11004,40.73675,-73.71104,"(40.73675, -73.71104)",HILLSIDE AVENUE                 ,257 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3451629,4 dr sedan,,,,
05/28/2016,22:00,QUEENS,11420,40.677654,-73.82866,"(40.677654, -73.82866)",,,110-00    ROCKAWAY BOULEVARD            ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3446799,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,19:15,,,40.73472,-73.84443,"(40.73472, -73.84443)",Grand Central Pkwy              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3447128,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,13:00,MANHATTAN,10002,40.72076,-73.99251,"(40.72076, -73.99251)",,,167       CHRYSTIE STREET               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3446664,Pick-up Truck,Sedan,,,
05/28/2016,18:50,,,40.643166,-73.9905,"(40.643166, -73.9905)",,,39 STREET                               ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3447008,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,2:45,BROOKLYN,11221,40.689648,-73.9184,"(40.689648, -73.9184)",BUSHWICK AVENUE                 ,MADISON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unsafe Speed,,,,3450948,4 dr sedan,4 dr sedan,,,
05/28/2016,17:54,,,40.609867,-73.74515,"(40.609867, -73.74515)",CENTRAL AVENUE                  ,VIRGINIA STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4022440,Bike,,,,
05/28/2016,13:15,,,40.72956,-73.87145,"(40.72956, -73.87145)",WOODHAVEN BOULEVARD             ,ELIOT AVENUE,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3452242,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,15:05,STATEN ISLAND,10306,40.582195,-74.1103,"(40.582195, -74.1103)",RICHMOND ROAD                   ,MIDLAND AVENUE,,3,0,0,0,0,0,3,0,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,,,3452744,Sedan,Sedan,Sedan,,
05/28/2016,12:00,,,40.787045,-73.811714,"(40.787045, -73.811714)",Cross Island Pkwy               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446795,4 dr sedan,Convertible,,,
05/28/2016,9:40,QUEENS,11413,40.677925,-73.75486,"(40.677925, -73.75486)",SPRINGFIELD BOULEVARD           ,136 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3451621,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,11:35,BROOKLYN,11205,40.693203,-73.953995,"(40.693203, -73.953995)",WALWORTH STREET                 ,WILLOUGHBY AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3450841,4 dr sedan,Pick-up Truck,,,
05/28/2016,19:42,BRONX,10459,40.825947,-73.88784,"(40.825947, -73.88784)",LONGFELLOW AVENUE               ,LOWELL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448987,4 dr sedan,4 dr sedan,,,
05/28/2016,14:55,MANHATTAN,10013,40.723625,-74.00479,"(40.723625, -74.00479)",WATTS STREET                    ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3447547,Bus,4 dr sedan,,,
05/28/2016,15:05,,,40.751335,-73.967896,"(40.751335, -73.967896)",EAST 46 STREET                  ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3448117,Sedan,,,,
05/28/2016,2:15,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3446632,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,17:40,,,40.714294,-73.73915,"(40.714294, -73.73915)",Hempstead Ave                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447093,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,17:20,,,40.796646,-73.793526,"(40.796646, -73.793526)",Throgs Neck Bridge              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3453248,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,8:00,QUEENS,11427,40.72416,-73.754974,"(40.72416, -73.754974)",HILLSIDE AVENUE                 ,HOLLIS COURT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451620,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,15:45,QUEENS,11417,40.667114,-73.834656,"(40.667114, -73.834656)",NORTH CONDUIT AVENUE            ,COHANCY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451717,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,21:10,,,,,,2 avenue                        ,,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,3454347,Station Wagon/Sport Utility Vehicle,Bike,,,
05/28/2016,10:40,MANHATTAN,10019,40.762062,-73.983635,"(40.762062, -73.983635)",WEST 51 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3448276,Sedan,Taxi,,,
05/28/2016,0:50,BRONX,10462,40.845413,-73.865204,"(40.845413, -73.865204)",MORRIS PARK AVENUE              ,HUNT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449509,4 dr sedan,4 dr sedan,,,
05/28/2016,13:30,BRONX,10458,40.856323,-73.883896,"(40.856323, -73.883896)",CAMBRELENG AVENUE               ,EAST 189 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3449411,4 dr sedan,4 dr sedan,,,
05/28/2016,14:25,,,,,,forest avenue                   ,livermore avenue,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3454219,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,8:50,,,40.637196,-74.14953,"(40.637196, -74.14953)",RICHMOND TERRACE                ,WRIGHT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452650,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,1:00,,,40.89016,-73.84261,"(40.89016, -73.84261)",BAYCHESTER AVENUE               ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449331,4 dr sedan,4 dr sedan,,,
05/28/2016,11:02,QUEENS,11434,40.674496,-73.78201,"(40.674496, -73.78201)",,,129-39    157 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446833,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,13:35,,,40.865944,-73.92285,"(40.865944, -73.92285)",VERMILYEA AVENUE                ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3448810,4 dr sedan,4 dr sedan,,,
05/28/2016,13:22,QUEENS,11427,40.73808,-73.735886,"(40.73808, -73.735886)",236 STREET                      ,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3451626,4 dr sedan,4 dr sedan,,,
05/28/2016,0:00,,,40.702858,-73.99288,"(40.702858, -73.99288)",BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3458642,Sedan,4 dr sedan,,,
05/28/2016,5:30,MANHATTAN,10035,40.79859,-73.933525,"(40.79859, -73.933525)",EAST 120 STREET                 ,1 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3448625,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,0:38,,,,,,BRUCKNER EXPRESSWAY             ,,,3,0,0,0,0,0,3,0,Passing or Lane Usage Improper,Unspecified,,,,3453217,Tractor Truck Diesel,4 dr sedan,,,
05/28/2016,14:00,,,,,,bronx river parkway             ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3446740,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
05/28/2016,19:22,BRONX,10462,,,,,,1409      WOOD ROAD                     ,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3449512,4 dr sedan,4 dr sedan,,,
05/28/2016,15:25,QUEENS,11368,40.740356,-73.8595,"(40.740356, -73.8595)",LEWIS AVENUE                    ,101 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3452081,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,10:44,MANHATTAN,10023,40.773872,-73.98223,"(40.773872, -73.98223)",WEST 66 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3448460,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,14:41,BROOKLYN,11211,40.715305,-73.96044,"(40.715305, -73.96044)",METROPOLITAN AVENUE             ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3451145,4 dr sedan,4 dr sedan,,,
05/28/2016,16:05,QUEENS,11356,40.785236,-73.841125,"(40.785236, -73.841125)",,,127-02    14 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3446812,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,0:00,,,40.680454,-73.87611,"(40.680454, -73.87611)",ATLANTIC AVENUE                 ,CONDUIT BOULEVARD,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,,,,3450602,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,23:15,QUEENS,11385,40.702995,-73.91107,"(40.702995, -73.91107)",GROVE STREET                    ,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451489,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:30,BRONX,10451,40.81488,-73.92886,"(40.81488, -73.92886)",GRAND CONCOURSE                 ,EAST 140 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3448916,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,13:05,,,40.675735,-73.89686,"(40.675735, -73.89686)",PENNSYLVANIA AVENUE             ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3454573,4 dr sedan,4 dr sedan,,,
05/28/2016,20:00,,,40.83302,-73.862724,"(40.83302, -73.862724)",WHITE PLAINS ROAD               ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4023535,4 dr sedan,4 dr sedan,4 dr sedan,,
05/28/2016,8:45,MANHATTAN,10002,40.71562,-73.99326,"(40.71562, -73.99326)",,,34        ELDRIDGE STREET               ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3446521,Station Wagon/Sport Utility Vehicle,Box Truck,,,
05/28/2016,11:00,QUEENS,11368,40.73744,-73.85408,"(40.73744, -73.85408)",XENIA STREET                    ,WESTSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3452092,4 dr sedan,,,,
05/28/2016,22:51,BROOKLYN,11207,40.66068,-73.88896,"(40.66068, -73.88896)",,,727       WYONA STREET                  ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3453610,4 dr sedan,Bike,,,
